,ScripCode,TradingSymbol,BuySell,RIC,Series,venue,trade_volume,execution_price,position,trader_id,trade_time,arrival_time,signal_time,Exch Time,TOMReceiptTime,BasketId,currency,broker_id,order_id,arrival_price,trade_price,signal_price,Date-Time,Type,Price,Bid Price,Bid Size,Ask Price,Ask Size,High,Low,Market VWAP,market_high,market_low,market_vwap,market_mid,market_spread,best_ask,best_bid,trades_vwap,trades_twap,slippage,best_price,worst_price,sippage_to_market_vwap,market_impact
2961,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,88.0,127.35,1.0,ABC3062,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903318.0,,127.35,126.75,,,,,,,,,,,,,,,,,,127.33488628400343,127.33566037735837,45.93291760585711,127.21,127.44,,
2962,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,400.0,127.33,1.0,ABC3063,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903319.0,,127.33,126.75,,,,,,,,,,,,,,,,,,127.33476486301807,127.3356249999999,45.92342583324622,127.21,127.44,,
2963,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,546.0,127.35,1.0,ABC3064,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903320.0,,127.35,126.75,,,,,,,,,,,,,,,,,,127.33526467583981,127.33571428571418,45.96249729638766,127.21,127.44,,
2964,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,273.0,127.35,1.0,ABC3065,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903321.0,,127.35,126.75,,,,,,,,,,,,,,,,,,127.33550248285657,127.33580246913567,45.981087084130074,127.21,127.44,,
2965,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,66.0,127.35,1.0,ABC3066,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903322.0,,127.35,126.75,,,,,,,,,,,,,,,,,,127.33555882699339,127.33588957055201,45.985491593041274,127.21,127.44,,
2966,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,142.0,127.35,1.0,ABC3067,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903323.0,,127.35,126.75,,,,,,,,,,,,,,,,,,127.3356785797712,127.33597560975596,45.99485284120832,127.21,127.44,,
2967,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,15.0,127.3,1.0,ABC3068,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903324.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.3356473539881,127.33575757575743,45.99241187819285,127.21,127.44,,
2968,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,15.0,127.3,1.0,ABC3069,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903325.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33561618281462,127.33554216867455,45.9899751828942,127.21,127.44,,
2969,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,15.0,127.3,1.0,ABC3070,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903326.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33558506610764,127.33532934131722,45.98754274412981,127.21,127.44,,
2970,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,15.0,127.3,1.0,ABC3071,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903327.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33555400372451,127.33511904761889,45.98511455075488,127.21,127.44,,
2971,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,15.0,127.3,1.0,ABC3072,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903328.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.3355229955231,127.3349112426034,45.98269059166566,127.21,127.44,,
2972,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,15.0,127.3,1.0,ABC3073,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903329.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.3354920413618,127.33470588235278,45.98027085579726,127.21,127.44,,
2973,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,15.0,127.3,1.0,ABC3074,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903330.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33546114109943,127.33450292397644,45.97785533212029,127.21,127.44,,
2974,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,15.0,127.3,1.0,ABC3075,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903331.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33543029459534,127.33430232558122,45.97544400964645,127.21,127.44,,
2975,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,15.0,127.3,1.0,ABC3076,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903332.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33539950170938,127.3341040462426,45.97303687742517,127.21,127.44,,
2976,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,15.0,127.3,1.0,ABC3077,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903333.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33536876230184,127.33390804597684,45.9706339245425,127.21,127.44,,
2977,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,110.0,127.3,1.0,ABC3078,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903334.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33514496088368,127.33371428571411,45.95313894396031,127.21,127.44,,
2978,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,110.0,127.3,1.0,ABC3079,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903335.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33492397393404,127.33352272727255,45.9358639153682,127.21,127.44,,
2979,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,110.0,127.3,1.0,ABC3080,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903336.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.3347057486936,127.33333333333314,45.91880471672529,127.21,127.44,,
2980,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,110.0,127.3,1.0,ABC3081,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903337.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33449023371357,127.33314606741554,45.90195732835428,127.21,127.44,,
2981,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,110.0,127.3,1.0,ABC3082,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903338.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33427737881519,127.33296089385456,45.885317829776646,127.21,127.44,,
2982,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,110.0,127.3,1.0,ABC3083,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903339.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33406713505086,127.33277777777758,45.86888239667986,127.21,127.44,,
2983,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,110.0,127.3,1.0,ABC3084,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903340.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33385945466648,127.33259668508268,45.85264729797552,127.21,127.44,,
2984,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,110.0,127.3,1.0,ABC3085,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903341.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33365429106544,127.33241758241738,45.83660889298737,127.21,127.44,,
2985,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,110.0,127.3,1.0,ABC3086,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903342.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33345159877365,127.33224043715826,45.82076362872022,127.21,127.44,,
2986,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,103.0,127.3,1.0,ABC3087,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903343.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33326400609799,127.3320652173911,45.80609871667616,127.21,127.44,,
2987,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,127.3,1.0,ABC3088,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903344.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33317189705733,127.33189189189169,45.79889814798553,127.21,127.44,,
2988,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,127.3,1.0,ABC3089,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903345.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33308029671349,127.33172043010731,45.7917373360314,127.21,127.44,,
2989,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,127.3,1.0,ABC3090,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903346.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.332989200864,127.33155080213882,45.78461595245814,127.21,127.44,,
2990,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,127.3,1.0,ABC3091,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903347.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.3328986053525,127.33138297872318,45.77753367251115,127.21,127.44,,
2991,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,127.3,1.0,ABC3092,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903348.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33280850606815,127.33121693121672,45.770490174994706,127.21,127.44,,
2992,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,127.3,1.0,ABC3093,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903349.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33271889894505,127.33105263157873,45.7634851422209,127.21,127.44,,
2993,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,127.3,1.0,ABC3094,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903350.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33262977996158,127.3308900523558,45.75651825996195,127.21,127.44,,
2994,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,127.3,1.0,ABC3095,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903351.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33254114513984,127.33072916666644,45.74958921740465,127.21,127.44,,
2995,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,51.0,127.3,1.0,ABC3096,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903352.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33245299054501,127.3305699481863,45.74269770710044,127.21,127.44,,
2996,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,48.0,127.3,1.0,ABC3097,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903353.0,,127.3,126.75,,,,,,,,,,,,,,,,,,127.33237045671295,127.33041237113379,45.736245592862005,127.21,127.44,,
2997,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,27.0,127.33,1.0,ABC3098,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903354.0,,127.33,126.75,,,,,,,,,,,,,,,,,,127.33236707052538,127.33041025641003,45.73598087616044,127.21,127.44,,
2998,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,60.0,127.33,1.0,ABC3099,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903355.0,,127.33,126.75,,,,,,,,,,,,,,,,,,127.33235958019092,127.33040816326509,45.7353953159227,127.21,127.44,,
2999,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,54.0,127.33,1.0,ABC3100,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903356.0,,127.33,126.75,,,,,,,,,,,,,,,,,,127.3323528793058,127.33040609137035,45.734871471180234,127.21,127.44,,
3000,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,120.0,127.33,1.0,ABC3101,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903357.0,,127.33,126.75,,,,,,,,,,,,,,,,,,127.33233812385681,127.33040404040385,45.733717957049635,127.21,127.44,,
3001,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,103.0,127.35,1.0,ABC3102,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903358.0,,127.35,126.75,,,,,,,,,,,,,,,,,,127.33243268531031,127.33050251256262,45.74111033830119,127.21,127.44,,
3002,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,69.0,127.35,1.0,ABC3103,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903359.0,,127.35,126.75,,,,,,,,,,,,,,,,,,127.33249546796497,127.33059999999979,45.74601839257304,127.21,127.44,,
3003,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1016.0,127.33,1.0,ABC3104,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903360.0,,127.33,126.75,,,,,,,,,,,,,,,,,,127.33237071298527,127.33059701492517,45.736265627062316,127.21,127.44,,
3004,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,510.0,127.33,1.0,ABC3105,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903361.0,,127.33,126.75,,,,,,,,,,,,,,,,,,127.3323126770028,127.33059405940575,45.73172863669931,127.21,127.44,,
3005,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1571.0,127.33,1.0,ABC3106,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903362.0,,127.33,126.75,,,,,,,,,,,,,,,,,,127.33215050883769,127.33059113300475,45.719051041808974,127.21,127.44,,
3006,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,101.0,127.33,1.0,ABC3107,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903363.0,,127.33,126.75,,,,,,,,,,,,,,,,,,127.33214085758719,127.33058823529394,45.71829654841651,127.21,127.44,,
3007,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,132.0,127.27,1.0,ABC3108,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903364.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.33177850421875,127.33029268292667,45.68996923258017,127.21,127.44,,
3008,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,36.0,127.27,1.0,ABC3109,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903365.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.33168041282583,127.32999999999984,45.68230081782862,127.21,127.44,,
3009,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,419.0,127.27,1.0,ABC3110,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903366.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.33056123332756,127.32971014492738,45.59480675371446,127.21,127.44,,
3010,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.27,1.0,ABC3111,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903367.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.33055861083444,127.32942307692292,45.59460173333796,127.21,127.44,,
3011,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,605.0,127.27,1.0,ABC3112,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903368.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.32901257490083,127.32913875598071,45.473734790822135,127.21,127.44,,
3012,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,241.0,127.27,1.0,ABC3113,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903369.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.3284184803041,127.32885714285699,45.42728851953561,127.21,127.44,,
3013,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,102.0,127.27,1.0,ABC3114,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903370.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.32817062518197,127.32857819905199,45.40791109643277,127.21,127.44,,
3014,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,195.0,127.27,1.0,ABC3115,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903371.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.32770259118665,127.3283018867923,45.37131978588276,127.21,127.44,,
3015,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,150.0,127.27,1.0,ABC3116,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903372.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.32734765849257,127.32802816901395,45.34357065546413,127.21,127.44,,
3016,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,234.0,127.27,1.0,ABC3117,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903373.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.32680259951259,127.32775700934566,45.300956887045686,127.21,127.44,,
3017,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,23.0,127.27,1.0,ABC3118,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903374.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.32674958406038,127.32748837209289,45.296812016677876,127.21,127.44,,
3018,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,613.0,127.27,1.0,ABC3119,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903375.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.32537218878682,127.32722222222209,45.18912286654888,127.21,127.44,,
3019,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,313.0,127.27,1.0,ABC3120,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903376.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.32469435644724,127.32695852534549,45.13612691960399,127.21,127.44,,
3020,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,134.0,127.27,1.0,ABC3121,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903377.0,,127.27,126.75,,,,,,,,,,,,,,,,,,127.32440921293232,127.32669724770629,45.113832962829946,127.21,127.44,,
3021,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,81.0,127.25,1.0,ABC3122,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903378.0,,127.25,126.75,,,,,,,,,,,,,,,,,,127.32417545764814,127.32634703196334,45.09555672238588,127.21,127.44,,
3022,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,640.0,127.2,1.0,ABC3123,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903379.0,,127.2,126.75,,,,,,,,,,,,,,,,,,127.32116787768693,127.32577272727261,44.86040202173085,127.2,127.44,,
3023,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,158.0,127.2,1.0,ABC3124,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903380.0,,127.2,126.75,,,,,,,,,,,,,,,,,,127.32044767135655,127.32520361990939,44.80408935012576,127.2,127.44,,
3024,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1000.0,127.2,1.0,ABC3125,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903381.0,,127.2,126.75,,,,,,,,,,,,,,,,,,127.31608077731853,127.32463963963953,44.462629847099436,127.2,127.44,,
3025,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,22.0,127.14,1.0,ABC3126,2025-09-04 09:54:00,2025-09-04 09:54:00.100,2025-09-04 09:54:00,09/04/25 09:54,09/04/25 09:54,2025040900466.0,INR,1.0,2025040903382.0,,127.14,126.75,,,,,,,,,,,,,,,,,,127.315940443414,127.32381165919271,44.45165636313445,127.14,127.44,,
